code,time,direct,action,price,qty,tag,fee,barno
SHFE.au.HOT,202202181340,LONG,OPEN,386.9,1,enterlong,10,19
SHFE.au.HOT,202202181344,LONG,CLOSE,387.06,1,exitlong,0,22
