eg2205,20220218,20220218,133203000,13:32:04,5058,226898,292649,11372394720,15,-13,758700
eg2205,20220218,20220218,133203500,13:32:05,5058,226899,292650,11372445300,1,1,50580
eg2205,20220218,20220218,133204000,13:32:05,5059,226902,292651,11372597070,3,1,151770
eg2205,20220218,20220218,133205000,13:32:06,5058,226928,292643,11373912180,26,-8,1315110
eg2205,20220218,20220218,133205500,13:32:06,5058,226929,292643,11373962760,1,0,50580
eg2205,20220218,20220218,133206000,13:32:06,5058,226942,292636,11374620300,13,-7,657540
eg2205,20220218,20220218,133206500,13:32:07,5058,226955,292635,11375277840,13,-1,657540
eg2205,20220218,20220218,133207000,13:32:07,5058,226961,292633,11375581270,6,-2,303430
eg2205,20220218,20220218,133207500,13:32:07,5058,226966,292628,11375834170,5,-5,252900
eg2205,20220218,20220218,133208000,13:32:09,5058,226966,292628,11375834170,0,0,0
eg2205,20220218,20220218,133208500,13:32:10,5058,226976,292620,11376339930,10,-8,505760
eg2205,20220218,20220218,133209000,13:32:10,5057,227000,292630,11377553610,24,10,1213680
eg2205,20220218,20220218,133209500,13:32:10,5057,227120,292570,11383620870,120,-60,6067260
eg2205,20220218,20220218,133210000,13:32:10,5055,227121,292570,11383671420,1,0,50550
eg2205,20220218,20220218,133210500,13:32:13,5055,227141,292567,11384682530,20,-3,1011110
eg2205,20220218,20220218,133211000,13:32:14,5056,227146,292562,11384935330,5,-5,252800
eg2205,20220218,20220218,133213000,13:32:15,5056,227188,292553,11387058650,42,-9,2123320
eg2205,20220218,20220218,133214000,13:32:15,5057,227201,292544,11387715970,13,-9,657320
eg2205,20220218,20220218,133214500,13:32:16,5056,227230,292528,11389182480,29,-16,1466510
eg2205,20220218,20220218,133215000,13:32:16,5057,227232,292528,11389283620,2,0,101140
eg2205,20220218,20220218,133215500,13:32:16,5058,227237,292526,11389536520,5,-2,252900
eg2205,20220218,20220218,133216000,13:32:17,5057,227238,292526,11389587090,1,0,50570
eg2205,20220218,20220218,133216500,13:32:17,5058,227263,292521,11390851590,25,-5,1264500
eg2205,20220218,20220218,133217000,13:32:17,5059,227269,292517,11391155120,6,-4,303530
eg2205,20220218,20220218,133217500,13:32:18,5058,227271,292517,11391256280,2,0,101160
eg2205,20220218,20220218,133218000,13:32:18,5058,227291,292518,11392268010,20,1,1011730
eg2205,20220218,20220218,133219000,13:32:20,5058,227297,292516,11392571540,6,-2,303530
eg2205,20220218,20220218,133219500,13:32:20,5059,227298,292516,11392622130,1,0,50590
eg2205,20220218,20220218,133220000,13:32:21,5058,227301,292515,11392773890,3,-1,151760
eg2205,20220218,20220218,133220500,13:32:21,5059,227306,292510,11393026840,5,-5,252950
eg2205,20220218,20220218,133221000,13:32:21,5059,227358,292522,11395657520,52,12,2630680
eg2205,20220218,20220218,133221500,13:32:22,5059,227371,292515,11396315250,13,-7,657730
eg2205,20220218,20220218,133222000,13:32:22,5060,227645,292504,11410179650,274,-11,13864400
eg2205,20220218,20220218,133222500,13:32:23,5060,227668,292513,11411343650,23,9,1164000
eg2205,20220218,20220218,133223000,13:32:24,5061,227720,292516,11413975370,52,3,2631720
eg2205,20220218,20220218,133223500,13:32:24,5061,227743,292501,11415139490,23,-15,1164120
eg2205,20220218,20220218,133224000,13:32:24,5059,227774,292479,11416708090,31,-22,1568600
eg2205,20220218,20220218,133224500,13:32:24,5061,227784,292480,11417214140,10,1,506050
eg2205,20220218,20220218,133225000,13:32:25,5060,227787,292480,11417365950,3,0,151810
eg2205,20220218,20220218,133225500,13:32:25,5061,227796,292476,11417821430,9,-4,455480
eg2205,20220218,20220218,133226000,13:32:27,5061,227808,292478,11418428730,12,2,607300
eg2205,20220218,20220218,133226500,13:32:27,5061,227814,292478,11418732390,6,0,303660
eg2205,20220218,20220218,133227000,13:32:27,5061,227819,292477,11418985430,5,-1,253040
eg2205,20220218,20220218,133227500,13:32:28,5060,227827,292482,11419390250,8,5,404820
eg2205,20220218,20220218,133228000,13:32:32,5061,227832,292486,11419643300,5,4,253050
eg2205,20220218,20220218,133228500,13:32:32,5061,227833,292485,11419693910,1,-1,50610
eg2205,20220218,20220218,133229000,13:32:33,5061,227840,292486,11420048180,7,1,354270
eg2205,20220218,20220218,133232000,13:32:35,5061,227885,292478,11422325660,45,-8,2277480
eg2205,20220218,20220218,133232500,13:32:35,5061,227896,292479,11422882370,11,1,556710
eg2205,20220218,20220218,133234500,13:32:35,5060,227930,292479,11424602880,34,0,1720510
eg2205,20220218,20220218,133235000,13:32:36,5060,227934,292478,11424805280,4,-1,202400
eg2205,20220218,20220218,133235500,13:32:36,5061,227942,292484,11425210120,8,6,404840
eg2205,20220218,20220218,133236000,13:32:36,5061,227951,292476,11425665550,9,-8,455430
eg2205,20220218,20220218,133236500,13:32:37,5061,227957,292473,11425969210,6,-3,303660
eg2205,20220218,20220218,133237000,13:32:37,5061,227959,292474,11426070430,2,1,101220
eg2205,20220218,20220218,133237500,13:32:37,5061,227963,292474,11426272850,4,0,202420
eg2205,20220218,20220218,133238000,13:32:38,5060,227972,292468,11426728340,9,-6,455490
eg2205,20220218,20220218,133238500,13:32:39,5059,227995,292478,11427891970,23,10,1163630
eg2205,20220218,20220218,133239000,13:32:39,5059,228008,292475,11428549710,13,-3,657740
eg2205,20220218,20220218,133239500,13:32:40,5057,228061,292495,11431230100,53,20,2680390
eg2205,20220218,20220218,133240000,13:32:40,5058,228065,292495,11431432410,4,0,202310
eg2205,20220218,20220218,133240500,13:32:40,5058,228078,292488,11432089870,13,-7,657460
eg2205,20220218,20220218,133241000,13:32:41,5058,228083,292486,11432342740,5,-2,252870
eg2205,20220218,20220218,133241500,13:32:42,5058,228084,292486,11432393320,1,0,50580
eg2205,20220218,20220218,133242000,13:32:42,5058,228088,292487,11432595620,4,1,202300
eg2205,20220218,20220218,133242500,13:32:42,5056,228093,292487,11432848500,5,0,252880
eg2205,20220218,20220218,133243000,13:32:43,5058,228096,292487,11433000240,3,0,151740
eg2205,20220218,20220218,133243500,13:32:43,5056,228110,292480,11433708180,14,-7,707940
eg2205,20220218,20220218,133244000,13:32:44,5058,228124,292481,11434416290,14,1,708110
eg2205,20220218,20220218,133244500,13:32:45,5058,228135,292478,11434972590,11,-3,556300
eg2205,20220218,20220218,133245000,13:32:45,5057,228140,292474,11435225440,5,-4,252850
eg2205,20220218,20220218,133245500,13:32:45,5057,228145,292475,11435478260,5,1,252820
eg2205,20220218,20220218,133246000,13:32:47,5057,228145,292475,11435478260,0,0,0
eg2205,20220218,20220218,133246500,13:32:47,5056,228167,292462,11436590580,22,-13,1112320
eg2205,20220218,20220218,133247000,13:32:47,5056,228168,292462,11436641140,1,0,50560
eg2205,20220218,20220218,133247500,13:32:48,5056,228170,292462,11436742260,2,0,101120
eg2205,20220218,20220218,133248000,13:32:48,5056,228174,292460,11436944500,4,-2,202240
eg2205,20220218,20220218,133248500,13:32:49,5055,228181,292454,11437298380,7,-6,353880
eg2205,20220218,20220218,133249000,13:32:49,5056,228188,292452,11437652280,7,-2,353900
eg2205,20220218,20220218,133249500,13:32:50,5056,228190,292452,11437753400,2,0,101120
eg2205,20220218,20220218,133250000,13:32:50,5058,228199,292451,11438208530,9,-1,455130
eg2205,20220218,20220218,133250500,13:32:52,5056,228204,292448,11438461370,5,-3,252840
eg2205,20220218,20220218,133251000,13:32:52,5056,228205,292447,11438511930,1,-1,50560
eg2205,20220218,20220218,133251500,13:32:53,5058,228207,292447,11438613090,2,0,101160
