b2203,20220218,20220218,112002500,11:20:09,5045,41375,27561,2094581070,41375,1790,2094581070
b2203,20220218,20220218,112004500,11:20:09,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112005000,11:20:10,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112005500,11:20:10,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112007500,11:20:10,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112011500,11:20:12,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112012500,11:20:12,5045,41375,27561,2094581070,0,0,0
b2203,20220218,20220218,112015500,11:20:16,5045,41376,27562,2094631520,1,1,50450
b2203,20220218,20220218,112022000,11:20:22,5045,41376,27562,2094631520,0,0,0
b2203,20220218,20220218,112025000,11:20:25,5045,41376,27562,2094631520,0,0,0
b2203,20220218,20220218,112028000,11:20:28,5044,41383,27566,2094984600,7,4,353080
b2203,20220218,20220218,112033000,11:20:33,5044,41383,27566,2094984600,0,0,0
b2203,20220218,20220218,112041500,11:20:41,5043,41385,27566,2095085460,2,0,100860
b2203,20220218,20220218,112042500,11:20:42,5043,41385,27566,2095085460,0,0,0
b2203,20220218,20220218,112046000,11:20:46,5044,41386,27567,2095135900,1,1,50440
b2203,20220218,20220218,112048500,11:20:50,5044,41389,27567,2095287220,3,0,151320
b2203,20220218,20220218,112049000,11:20:50,5044,41390,27566,2095337660,1,-1,50440
b2203,20220218,20220218,112051500,11:20:51,5045,41391,27567,2095388110,1,1,50450
b2203,20220218,20220218,112055000,11:20:55,5045,41391,27567,2095388110,0,0,0
b2203,20220218,20220218,112058000,11:20:58,5044,41399,27571,2095791630,8,4,403520
b2203,20220218,20220218,112101500,11:21:02,5044,41399,27571,2095791630,0,0,0
b2203,20220218,20220218,112102500,11:21:03,5044,41399,27571,2095791630,0,0,0
b2203,20220218,20220218,112105000,11:21:05,5044,41400,27572,2095842070,1,1,50440
b2203,20220218,20220218,112105500,11:21:06,5045,41401,27572,2095892520,1,0,50450
b2203,20220218,20220218,112106000,11:21:07,5045,41402,27572,2095942970,1,0,50450
b2203,20220218,20220218,112112500,11:21:12,5045,41403,27573,2095993420,1,1,50450
b2203,20220218,20220218,112113000,11:21:13,5045,41423,27580,2097002420,20,7,1009000
b2203,20220218,20220218,112113500,11:21:13,5045,41423,27580,2097002420,0,0,0
b2203,20220218,20220218,112119500,11:21:19,5046,41426,27578,2097153800,3,-2,151380
b2203,20220218,20220218,112120000,11:21:20,5047,41432,27581,2097456620,6,3,302820
b2203,20220218,20220218,112120500,11:21:21,5047,41432,27581,2097456620,0,0,0
b2203,20220218,20220218,112125000,11:21:29,5047,41432,27581,2097456620,0,0,0
b2203,20220218,20220218,112331000,11:23:33,5052,41580,27589,2104929900,148,8,7473280
b2203,20220218,20220218,112333000,11:23:33,5052,41582,27590,2105030940,2,1,101040
b2203,20220218,20220218,112335500,11:23:35,5053,41583,27590,2105081470,1,0,50530
b2203,20220218,20220218,112337500,11:23:38,5053,41584,27590,2105132000,1,0,50530
b2203,20220218,20220218,112338000,11:23:38,5053,41589,27593,2105384650,5,3,252650
b2203,20220218,20220218,112340000,11:23:40,5053,41590,27594,2105435180,1,1,50530
b2203,20220218,20220218,112340500,11:23:40,5053,41590,27594,2105435180,0,0,0
b2203,20220218,20220218,112341000,11:23:41,5054,41591,27594,2105485720,1,0,50540
b2203,20220218,20220218,112341500,11:23:41,5054,41596,27595,2105738420,5,1,252700
b2203,20220218,20220218,112342500,11:23:42,5054,41596,27595,2105738420,0,0,0
b2203,20220218,20220218,112343000,11:23:43,5053,41599,27595,2105890010,3,0,151590
b2203,20220218,20220218,112343500,11:23:43,5054,41600,27595,2105940550,1,0,50540
b2203,20220218,20220218,112345000,11:23:48,5054,41600,27595,2105940550,0,0,0
b2203,20220218,20220218,112345500,11:23:48,5054,41600,27595,2105940550,0,0,0
b2203,20220218,20220218,112346000,11:23:48,5054,41601,27594,2105991090,1,-1,50540
b2203,20220218,20220218,112347500,11:23:48,5054,41601,27594,2105991090,0,0,0
b2203,20220218,20220218,112349000,11:23:49,5054,41601,27594,2105991090,0,0,0
b2203,20220218,20220218,112349500,11:23:50,5055,41610,27592,2106445960,9,-2,454870
b2203,20220218,20220218,112350000,11:23:50,5055,41611,27591,2106496510,1,-1,50550
b2203,20220218,20220218,112350500,11:23:50,5055,41613,27591,2106597610,2,0,101100
