code,time,direct,action,price,qty,tag,fee,barno
SHFE.au.HOT,202202181332,SHORT,OPEN,386.66,1,entershort,10,7
SHFE.au.HOT,202202181333,SHORT,CLOSE,386.74,1,exitshort,0,8
SHFE.au.HOT,202202181334,SHORT,OPEN,386.72,1,entershort,10,9
SHFE.au.HOT,202202181335,SHORT,CLOSE,386.74,1,exitshort,0,10
SHFE.au.HOT,202202181336,LONG,OPEN,386.78,1,enterlong,10,11
SHFE.au.HOT,202202181337,LONG,CLOSE,386.8,1,exitlong,0,12
