date,time,open,high,low,close,volume,turnover,hold
2022-01-04,10:07:00,4899.6,4899.6,4894.4,4896.8,797.0,1170853260.0,69110.0
2022-01-04,10:08:00,4896.8,4900.0,4896.8,4899.0,452.0,664259940.0,69138.0
2022-01-04,10:09:00,4898.6,4900.8,4897.4,4899.0,333.0,489401160.0,69160.0
2022-01-04,10:10:00,4898.0,4899.0,4892.6,4894.0,428.0,628509600.0,69123.0
2022-01-04,10:11:00,4893.0,4895.0,4891.4,4892.0,563.0,826444860.0,69139.0
2022-01-04,10:12:00,4892.0,4892.4,4889.2,4889.2,403.0,591328620.0,69203.0
2022-01-04,10:13:00,4889.2,4889.2,4882.2,4882.2,1058.0,1550854440.0,69264.0
2022-01-04,10:14:00,4882.2,4885.0,4881.6,4882.8,719.0,1053354240.0,69229.0
2022-01-04,10:15:00,4883.4,4886.4,4882.0,4883.2,514.0,753172680.0,69216.0
2022-01-04,10:16:00,4883.4,4883.4,4875.4,4880.8,1069.0,1564769400.0,69383.0
2022-01-04,10:17:00,4881.0,4887.0,4879.8,4886.8,422.0,618212460.0,69396.0
2022-01-04,10:18:00,4886.4,4887.6,4882.0,4884.8,428.0,627244740.0,69478.0
2022-01-04,10:19:00,4885.6,4890.8,4884.2,4890.6,366.0,536647200.0,69554.0
2022-01-04,10:20:00,4890.6,4891.2,4887.0,4888.4,402.0,589683900.0,69562.0
2022-01-04,10:21:00,4888.8,4888.8,4883.0,4883.6,369.0,540839400.0,69595.0
2022-01-04,10:22:00,4883.6,4885.8,4878.8,4881.8,425.0,622494120.0,69723.0
2022-01-04,10:23:00,4881.2,4884.6,4880.2,4884.6,179.0,262167600.0,69767.0
2022-01-04,10:24:00,4884.4,4890.8,4883.6,4887.8,337.0,494152260.0,69829.0
2022-01-04,10:25:00,4888.0,4891.0,4886.8,4889.6,250.0,366684900.0,69869.0
2022-01-04,10:26:00,4889.2,4890.0,4886.4,4888.6,409.0,599787660.0,70038.0
2022-01-04,10:27:00,4888.6,4888.6,4884.0,4886.8,297.0,435408720.0,70088.0
2022-01-04,10:28:00,4886.4,4886.4,4881.6,4885.0,464.0,679800120.0,70184.0
2022-01-04,10:29:00,4884.8,4888.0,4884.8,4885.2,216.0,316624860.0,70176.0
2022-01-04,10:30:00,4885.8,4885.8,4880.0,4881.0,447.0,654700380.0,70265.0
2022-01-04,10:31:00,4881.4,4881.4,4874.6,4877.2,633.0,926269860.0,70488.0
2022-01-04,10:32:00,4877.6,4878.2,4872.2,4873.6,475.0,694593240.0,70664.0
2022-01-04,10:33:00,4873.6,4874.8,4872.2,4874.2,288.0,421064280.0,70717.0
2022-01-04,10:34:00,4874.0,4879.0,4873.2,4878.2,301.0,440315760.0,70799.0
2022-01-04,10:35:00,4877.6,4877.6,4873.2,4875.2,250.0,365640120.0,70857.0
2022-01-04,10:36:00,4875.2,4879.0,4873.4,4879.0,266.0,389024100.0,70943.0
2022-01-04,10:37:00,4879.4,4883.6,4878.8,4879.8,391.0,572572620.0,71052.0
2022-01-04,10:38:00,4879.0,4882.4,4878.6,4882.4,236.0,345525720.0,71150.0
2022-01-04,10:39:00,4882.0,4882.0,4876.2,4878.0,280.0,409751700.0,71256.0
2022-01-04,10:40:00,4877.8,4879.0,4877.0,4878.0,141.0,206335140.0,71294.0
2022-01-04,10:41:00,4877.8,4877.8,4873.8,4875.0,301.0,440258820.0,71395.0
2022-01-04,10:42:00,4874.8,4878.4,4873.0,4878.0,185.0,270550020.0,71462.0
2022-01-04,10:43:00,4878.2,4878.2,4875.0,4876.2,187.0,273569040.0,71516.0
2022-01-04,10:44:00,4876.2,4876.4,4873.0,4875.2,204.0,298316700.0,71583.0
2022-01-04,10:45:00,4875.4,4879.0,4874.6,4877.6,122.0,178491900.0,71632.0
2022-01-04,10:46:00,4878.0,4878.0,4873.6,4875.6,178.0,260369880.0,71678.0
2022-01-04,10:47:00,4875.0,4877.2,4875.0,4876.8,88.0,128734380.0,71721.0
2022-01-04,10:48:00,4876.8,4879.0,4876.0,4876.8,154.0,225350220.0,71779.0
2022-01-04,10:49:00,4876.8,4879.0,4876.2,4879.0,107.0,156570000.0,71839.0
2022-01-04,10:50:00,4879.0,4882.0,4878.2,4880.6,209.0,305980560.0,71925.0
2022-01-04,10:51:00,4880.6,4883.6,4879.6,4883.6,233.0,341261700.0,71978.0
2022-01-04,10:52:00,4883.2,4884.6,4881.4,4884.6,242.0,354512940.0,72035.0
2022-01-04,10:53:00,4883.8,4887.8,4883.6,4887.4,279.0,408929580.0,72107.0
2022-01-04,10:54:00,4887.4,4888.4,4884.2,4884.8,306.0,448576860.0,72141.0
2022-01-04,10:55:00,4885.2,4886.8,4884.4,4886.4,222.0,325383300.0,72157.0
2022-01-04,10:56:00,4886.0,4887.8,4883.2,4884.6,243.0,356157660.0,72231.0
2022-01-04,10:57:00,4885.0,4887.0,4883.6,4887.0,155.0,227169600.0,72255.0
2022-01-04,10:58:00,4887.0,4887.8,4885.4,4887.4,104.0,152466660.0,72286.0
2022-01-04,10:59:00,4887.6,4887.6,4884.2,4885.2,93.0,136313760.0,72292.0
2022-01-04,11:00:00,4885.2,4891.0,4884.4,4890.0,289.0,423810540.0,72337.0
2022-01-04,11:01:00,4890.0,4891.0,4887.0,4887.2,238.0,349068600.0,72391.0
2022-01-04,11:02:00,4887.0,4887.0,4882.4,4883.6,267.0,391261020.0,72395.0
2022-01-04,11:03:00,4884.0,4884.8,4882.4,4884.6,87.0,127464360.0,72399.0
2022-01-04,11:04:00,4884.6,4886.4,4883.4,4883.8,71.0,104046960.0,72388.0
2022-01-04,11:05:00,4884.0,4887.0,4884.0,4886.6,96.0,140699880.0,72399.0
2022-01-04,11:06:00,4886.4,4887.6,4884.8,4885.2,157.0,230155680.0,72436.0
2022-01-04,11:07:00,4885.2,4887.2,4885.0,4887.0,84.0,123131100.0,72449.0
2022-01-04,11:08:00,4887.0,4888.4,4885.0,4885.8,107.0,156863640.0,72478.0
2022-01-04,11:09:00,4885.8,4886.8,4881.6,4883.2,136.0,199240560.0,72504.0
2022-01-04,11:10:00,4883.2,4885.2,4881.8,4883.0,70.0,102539520.0,72514.0
2022-01-04,11:11:00,4883.0,4884.2,4881.8,4883.8,100.0,146486520.0,72537.0
2022-01-04,11:12:00,4883.6,4886.0,4882.0,4882.4,86.0,125999580.0,72552.0
2022-01-04,11:13:00,4882.4,4882.8,4880.8,4881.6,145.0,212345880.0,72580.0
2022-01-04,11:14:00,4881.6,4883.0,4881.4,4882.0,71.0,103988460.0,72597.0
2022-01-04,11:15:00,4882.0,4886.2,4881.4,4881.4,127.0,186064920.0,72633.0
2022-01-04,11:16:00,4882.0,4884.4,4881.8,4884.4,86.0,125987160.0,72622.0
2022-01-04,11:17:00,4884.4,4887.0,4883.6,4884.8,122.0,178796160.0,72642.0
2022-01-04,11:18:00,4885.0,4886.8,4885.0,4885.8,105.0,153910800.0,72681.0
2022-01-04,11:19:00,4885.8,4886.2,4883.6,4884.4,95.0,139211580.0,72709.0
2022-01-04,11:20:00,4885.0,4887.4,4884.0,4887.4,105.0,153911760.0,72734.0
2022-01-04,11:21:00,4886.8,4888.4,4885.8,4887.6,152.0,222859200.0,72789.0
2022-01-04,11:22:00,4887.6,4889.4,4887.0,4888.0,136.0,199445160.0,72840.0
2022-01-04,11:23:00,4888.2,4894.8,4888.0,4893.6,424.0,622256400.0,72977.0
2022-01-04,11:24:00,4893.8,4898.6,4893.8,4897.0,618.0,907847760.0,73219.0
2022-01-04,11:25:00,4897.0,4897.6,4895.6,4896.6,237.0,348147660.0,73314.0
2022-01-04,11:26:00,4896.2,4897.0,4892.6,4895.0,193.0,283401960.0,73372.0
2022-01-04,11:27:00,4895.2,4898.2,4895.2,4898.0,165.0,242411280.0,73384.0
2022-01-04,11:28:00,4898.4,4903.2,4898.2,4900.6,441.0,648361380.0,73559.0
2022-01-04,11:29:00,4900.8,4901.0,4897.4,4901.0,187.0,274836720.0,73644.0
2022-01-04,11:30:00,4900.4,4900.8,4897.2,4897.2,192.0,282225840.0,73698.0
2022-01-04,13:01:00,4898.6,4901.8,4898.4,4901.4,370.0,543896340.0,73880.0
2022-01-04,13:02:00,4901.8,4904.4,4898.6,4900.6,341.0,501472260.0,74039.0
2022-01-04,13:03:00,4900.8,4904.8,4900.8,4904.0,234.0,344227620.0,74130.0
2022-01-04,13:04:00,4904.0,4904.8,4901.2,4903.4,131.0,192700080.0,74155.0
2022-01-04,13:05:00,4903.4,4903.4,4899.6,4901.0,112.0,164671200.0,74189.0
2022-01-04,13:06:00,4900.8,4903.6,4900.8,4902.8,194.0,285302100.0,74247.0
2022-01-04,13:07:00,4902.8,4905.2,4900.8,4905.0,218.0,320691480.0,74275.0
2022-01-04,13:08:00,4905.2,4909.6,4905.0,4909.0,449.0,661001460.0,74380.0
2022-01-04,13:09:00,4909.0,4909.4,4906.8,4908.4,156.0,229695540.0,74428.0
2022-01-04,13:10:00,4908.4,4913.6,4908.4,4913.2,402.0,592275540.0,74534.0
2022-01-04,13:11:00,4912.8,4913.6,4909.2,4909.4,327.0,481792560.0,74610.0
2022-01-04,13:12:00,4910.0,4910.6,4908.0,4910.2,253.0,372625980.0,74653.0
2022-01-04,13:13:00,4911.0,4912.2,4909.6,4912.2,190.0,279934440.0,74707.0
2022-01-04,13:14:00,4912.4,4914.4,4912.0,4912.8,277.0,408287280.0,74768.0
2022-01-04,13:15:00,4913.0,4913.2,4911.6,4913.0,146.0,215169180.0,74829.0
2022-01-04,13:16:00,4913.0,4914.8,4912.8,4914.0,262.0,386213400.0,74938.0
2022-01-04,13:17:00,4914.0,4914.4,4911.0,4912.8,199.0,293324760.0,75025.0
2022-01-04,13:18:00,4912.6,4915.6,4912.6,4914.2,277.0,408393420.0,75116.0
2022-01-04,13:19:00,4914.2,4917.0,4914.0,4915.6,275.0,405557640.0,75257.0
2022-01-04,13:20:00,4915.6,4916.8,4915.6,4916.0,110.0,162237300.0,75306.0
2022-01-04,13:21:00,4916.6,4916.8,4914.2,4915.0,163.0,240361740.0,75362.0
2022-01-04,13:22:00,4915.0,4921.6,4915.0,4921.6,474.0,699479340.0,75528.0
2022-01-04,13:23:00,4920.8,4925.0,4920.0,4923.8,836.0,1234583040.0,75851.0
2022-01-04,13:24:00,4923.8,4925.0,4921.8,4924.2,311.0,459380160.0,75930.0
2022-01-04,13:25:00,4924.2,4924.8,4922.0,4924.6,166.0,245199480.0,75963.0
2022-01-04,13:26:00,4924.6,4926.6,4922.4,4924.2,358.0,528881040.0,76114.0
2022-01-04,13:27:00,4924.0,4927.4,4923.4,4927.4,211.0,311765760.0,76198.0
2022-01-04,13:28:00,4927.0,4927.2,4921.4,4921.4,230.0,339782760.0,76306.0
2022-01-04,13:29:00,4921.8,4921.8,4918.4,4919.4,287.0,423598260.0,76408.0
2022-01-04,13:30:00,4919.4,4920.4,4918.6,4918.6,132.0,194808960.0,76428.0
2022-01-04,13:31:00,4919.2,4922.6,4919.2,4922.0,202.0,298212960.0,76497.0
2022-01-04,13:32:00,4922.0,4922.0,4917.8,4918.8,144.0,212525760.0,76540.0
2022-01-04,13:33:00,4918.8,4923.0,4918.8,4922.2,156.0,230328480.0,76580.0
2022-01-04,13:34:00,4922.6,4923.6,4922.2,4923.0,69.0,101905260.0,76616.0
2022-01-04,13:35:00,4922.8,4923.4,4919.0,4919.0,151.0,222938580.0,76656.0
2022-01-04,13:36:00,4919.8,4920.0,4918.2,4918.4,113.0,166756920.0,76698.0
2022-01-04,13:37:00,4918.8,4920.8,4918.2,4918.2,98.0,144634140.0,76722.0
2022-01-04,13:38:00,4918.2,4920.0,4918.2,4919.4,74.0,109207800.0,76744.0
2022-01-04,13:39:00,4919.4,4921.2,4918.6,4918.8,154.0,227299200.0,76786.0
2022-01-04,13:40:00,4919.4,4920.2,4918.6,4918.6,102.0,150536220.0,76797.0
2022-01-04,13:41:00,4918.6,4920.4,4918.2,4920.0,116.0,171194520.0,76819.0
2022-01-04,13:42:00,4919.6,4919.8,4919.0,4919.4,74.0,109209420.0,76853.0
2022-01-04,13:43:00,4919.4,4923.0,4919.4,4922.6,109.0,160932540.0,76902.0
2022-01-04,13:44:00,4923.2,4932.0,4923.2,4932.0,654.0,966972000.0,77107.0
2022-01-04,13:45:00,4932.0,4934.0,4930.0,4930.2,558.0,825558840.0,77303.0
2022-01-04,13:46:00,4930.0,4930.0,4927.6,4927.6,274.0,405138240.0,77384.0
2022-01-04,13:47:00,4927.8,4930.2,4927.4,4930.2,227.0,335626080.0,77469.0
2022-01-04,13:48:00,4929.6,4932.4,4928.4,4930.4,238.0,351995340.0,77595.0
2022-01-04,13:49:00,4930.4,4930.6,4926.6,4926.8,182.0,269105280.0,77675.0
2022-01-04,13:50:00,4926.6,4927.6,4925.6,4927.6,148.0,218725080.0,77727.0
2022-01-04,13:51:00,4927.4,4930.6,4927.4,4927.8,160.0,236593200.0,77796.0
2022-01-04,13:52:00,4927.6,4927.6,4924.6,4925.6,114.0,168463080.0,77855.0
2022-01-04,13:53:00,4927.0,4927.2,4925.6,4926.2,60.0,88676400.0,77894.0
2022-01-04,13:54:00,4926.2,4927.4,4925.6,4926.8,67.0,99026520.0,77929.0
2022-01-04,13:55:00,4927.6,4928.8,4926.8,4927.6,218.0,322270260.0,78056.0
2022-01-04,13:56:00,4928.0,4928.0,4925.4,4926.2,109.0,161097780.0,78099.0
2022-01-04,13:57:00,4926.2,4928.2,4926.2,4928.0,70.0,103482540.0,78105.0
2022-01-04,13:58:00,4928.0,4929.8,4928.0,4929.4,159.0,235101600.0,78127.0
2022-01-04,13:59:00,4929.6,4931.4,4928.4,4928.4,225.0,332785140.0,78226.0
2022-01-04,14:00:00,4928.4,4929.0,4926.8,4928.8,74.0,109398300.0,78258.0
2022-01-04,14:01:00,4929.2,4932.2,4928.4,4931.6,170.0,251482920.0,78319.0
2022-01-04,14:02:00,4931.6,4931.6,4927.4,4928.0,101.0,149354880.0,78364.0
2022-01-04,14:03:00,4927.4,4928.8,4925.2,4925.2,130.0,192157980.0,78421.0
2022-01-04,14:04:00,4926.0,4926.2,4924.0,4925.4,156.0,230500080.0,78481.0
2022-01-04,14:05:00,4926.0,4927.2,4922.6,4922.6,132.0,195017820.0,78530.0
2022-01-04,14:06:00,4922.6,4924.2,4922.2,4922.6,145.0,214162680.0,78577.0
2022-01-04,14:07:00,4922.6,4922.6,4920.0,4920.0,238.0,351366780.0,78631.0
2022-01-04,14:08:00,4920.0,4920.6,4918.2,4920.6,250.0,368946060.0,78680.0
2022-01-04,14:09:00,4920.6,4921.0,4919.2,4919.2,55.0,81180900.0,78698.0
2022-01-04,14:10:00,4919.0,4921.0,4918.2,4919.0,130.0,191854860.0,78764.0
2022-01-04,14:11:00,4919.0,4920.8,4916.2,4916.6,223.0,329018100.0,78876.0
2022-01-04,14:12:00,4916.4,4919.0,4916.4,4916.8,112.0,165244080.0,78937.0
2022-01-04,14:13:00,4916.8,4918.8,4916.4,4916.6,95.0,140152320.0,78995.0
2022-01-04,14:14:00,4917.2,4918.4,4917.0,4918.4,108.0,159335040.0,79036.0
2022-01-04,14:15:00,4918.4,4918.4,4916.2,4916.6,131.0,193238760.0,79094.0
2022-01-04,14:16:00,4916.6,4918.4,4916.6,4917.4,135.0,199153020.0,79214.0
2022-01-04,14:17:00,4917.6,4918.4,4916.8,4917.0,63.0,92940360.0,79252.0
2022-01-04,14:18:00,4917.0,4919.0,4916.8,4919.0,84.0,123934620.0,79309.0
2022-01-04,14:19:00,4919.0,4922.6,4918.2,4922.6,129.0,190436220.0,79394.0
2022-01-04,14:20:00,4922.4,4923.0,4919.8,4919.8,143.0,211133400.0,79479.0
2022-01-04,14:21:00,4919.6,4921.4,4919.6,4920.2,100.0,147614340.0,79509.0
2022-01-04,14:22:00,4919.6,4921.8,4919.2,4919.8,56.0,82667100.0,79553.0
2022-01-04,14:23:00,4919.8,4920.6,4919.2,4920.0,42.0,61990020.0,79563.0
2022-01-04,14:24:00,4920.4,4921.0,4917.2,4920.2,103.0,152009700.0,79615.0
2022-01-04,14:25:00,4920.2,4921.0,4919.0,4919.6,48.0,70847100.0,79634.0
2022-01-04,14:26:00,4919.6,4920.2,4917.4,4918.0,44.0,64926240.0,79669.0
2022-01-04,14:27:00,4918.0,4918.6,4916.6,4917.0,113.0,166696920.0,79708.0
2022-01-04,14:28:00,4917.0,4918.2,4916.8,4917.2,67.0,98839800.0,79717.0
2022-01-04,14:29:00,4917.2,4920.8,4917.2,4920.8,65.0,95919120.0,79748.0
2022-01-04,14:30:00,4919.6,4921.0,4919.4,4920.8,73.0,107748240.0,79804.0
2022-01-04,14:31:00,4921.0,4924.4,4921.0,4924.2,205.0,302762460.0,79927.0
2022-01-04,14:32:00,4923.8,4925.6,4923.0,4924.0,217.0,320586780.0,80075.0
2022-01-04,14:33:00,4923.8,4926.4,4923.6,4926.0,121.0,178771500.0,80107.0
2022-01-04,14:34:00,4926.0,4926.4,4922.2,4924.6,134.0,197956260.0,80155.0
2022-01-04,14:35:00,4925.0,4926.6,4924.0,4925.8,224.0,331006620.0,80272.0
2022-01-04,14:36:00,4925.8,4926.2,4923.8,4924.0,122.0,180249660.0,80321.0
2022-01-04,14:37:00,4924.0,4925.0,4923.6,4923.8,182.0,268844460.0,80359.0
2022-01-04,14:38:00,4923.6,4923.8,4921.6,4923.8,154.0,227411160.0,80392.0
2022-01-04,14:39:00,4923.8,4923.8,4922.6,4922.8,67.0,98949840.0,80416.0
2022-01-04,14:40:00,4922.8,4923.2,4922.6,4922.8,73.0,107812320.0,80448.0
2022-01-04,14:41:00,4923.0,4924.0,4922.2,4922.8,125.0,184623180.0,80507.0
2022-01-04,14:42:00,4922.8,4922.8,4919.8,4920.2,150.0,221448360.0,80528.0
2022-01-04,14:43:00,4920.4,4920.8,4918.6,4920.8,95.0,140206080.0,80565.0
2022-01-04,14:44:00,4920.2,4920.8,4919.6,4919.8,91.0,134320080.0,80623.0
2022-01-04,14:45:00,4919.8,4920.0,4918.0,4920.0,128.0,188897760.0,80706.0
2022-01-04,14:46:00,4920.0,4920.2,4918.0,4918.0,177.0,261174060.0,80810.0
2022-01-04,14:47:00,4918.2,4919.8,4917.0,4919.8,158.0,233137320.0,80885.0
2022-01-04,14:48:00,4919.2,4922.2,4919.2,4922.0,185.0,273117480.0,81032.0
2022-01-04,14:49:00,4922.0,4924.2,4922.0,4923.6,292.0,431295720.0,81242.0
2022-01-04,14:50:00,4923.4,4923.6,4922.6,4923.2,99.0,146214840.0,81300.0
2022-01-04,14:51:00,4923.0,4924.2,4921.6,4921.6,309.0,456367560.0,81466.0
2022-01-04,14:52:00,4922.0,4922.0,4920.8,4921.4,151.0,222940320.0,81532.0
2022-01-04,14:53:00,4921.2,4922.4,4921.2,4921.4,124.0,183089100.0,81612.0
2022-01-04,14:54:00,4922.2,4924.2,4921.8,4924.0,190.0,280611720.0,81748.0
2022-01-04,14:55:00,4924.2,4924.8,4923.8,4924.8,131.0,193519380.0,81840.0
2022-01-04,14:56:00,4924.8,4925.4,4923.4,4923.4,303.0,447631980.0,81977.0
2022-01-04,14:57:00,4923.2,4924.4,4923.0,4924.0,219.0,323499540.0,82097.0
2022-01-04,14:58:00,4923.6,4925.2,4923.6,4924.6,296.0,437292240.0,82256.0
2022-01-04,14:59:00,4924.8,4925.4,4924.6,4925.0,375.0,554056320.0,82496.0
2022-01-04,15:00:00,4925.0,4926.6,4924.6,4925.6,527.0,778750560.0,82784.0
2022-01-05,09:31:00,4919.6,4927.6,4918.2,4921.4,1310.0,1934119200.0,81813.0
2022-01-05,09:32:00,4921.4,4921.6,4915.6,4921.0,775.0,1143563460.0,81479.0
2022-01-05,09:33:00,4921.0,4921.6,4917.2,4917.2,563.0,830979600.0,81317.0
2022-01-05,09:34:00,4916.4,4924.2,4916.2,4922.8,687.0,1014143100.0,80994.0
2022-01-05,09:35:00,4922.0,4922.2,4917.6,4918.4,466.0,687814740.0,80716.0
2022-01-05,09:36:00,4917.6,4917.6,4911.6,4913.6,690.0,1017243480.0,80316.0
2022-01-05,09:37:00,4914.2,4921.6,4913.8,4919.4,656.0,967941600.0,80016.0
2022-01-05,09:38:00,4919.4,4919.8,4913.2,4913.6,378.0,557512380.0,79876.0
2022-01-05,09:39:00,4913.2,4913.2,4905.2,4906.4,853.0,1256250000.0,79347.0
2022-01-05,09:40:00,4906.4,4909.8,4905.8,4909.8,550.0,809784360.0,79101.0
2022-01-05,09:41:00,4909.6,4910.2,4904.0,4905.8,625.0,919896300.0,78762.0
2022-01-05,09:42:00,4905.6,4910.2,4904.4,4907.8,419.0,616936980.0,78527.0
2022-01-05,09:43:00,4907.8,4913.8,4906.8,4913.4,414.0,609835860.0,78333.0
2022-01-05,09:44:00,4913.4,4918.2,4912.8,4916.2,523.0,771292440.0,78067.0
2022-01-05,09:45:00,4916.0,4918.6,4914.0,4917.0,304.0,448396620.0,77901.0
2022-01-05,09:46:00,4916.8,4920.8,4915.8,4918.4,398.0,587269260.0,77723.0
2022-01-05,09:47:00,4919.6,4919.8,4916.0,4919.2,254.0,374740860.0,77594.0
2022-01-05,09:48:00,4919.6,4925.0,4919.0,4923.6,568.0,838743900.0,77293.0
2022-01-05,09:49:00,4923.4,4928.2,4922.2,4925.6,713.0,1053582000.0,76911.0
2022-01-05,09:50:00,4925.0,4925.2,4921.8,4922.6,359.0,530224320.0,76772.0
2022-01-05,09:51:00,4922.6,4924.8,4920.2,4923.4,311.0,459315120.0,76666.0
2022-01-05,09:52:00,4923.4,4923.8,4921.0,4921.4,207.0,305680140.0,76573.0
2022-01-05,09:53:00,4921.6,4922.4,4919.2,4919.2,202.0,298196760.0,76512.0
2022-01-05,09:54:00,4919.0,4919.8,4914.2,4914.2,270.0,398260860.0,76413.0
2022-01-05,09:55:00,4915.0,4916.4,4909.2,4909.6,440.0,648454740.0,76273.0
2022-01-05,09:56:00,4908.8,4910.6,4906.6,4907.2,450.0,662630160.0,76186.0
2022-01-05,09:57:00,4906.8,4907.2,4901.2,4903.2,566.0,832773360.0,75979.0
2022-01-05,09:58:00,4903.2,4908.4,4902.2,4907.6,303.0,445963680.0,75866.0
2022-01-05,09:59:00,4907.4,4909.2,4906.0,4906.0,216.0,318020040.0,75808.0
2022-01-05,10:00:00,4905.8,4906.6,4901.0,4901.4,403.0,592857300.0,75602.0
2022-01-05,10:01:00,4901.2,4906.6,4900.2,4903.0,581.0,854598300.0,75484.0
2022-01-05,10:02:00,4902.8,4904.0,4900.2,4902.2,310.0,455838600.0,75454.0
2022-01-05,10:03:00,4900.8,4907.0,4900.2,4905.4,333.0,489876300.0,75365.0
2022-01-05,10:04:00,4905.4,4905.4,4902.2,4902.2,230.0,338374800.0,75336.0
2022-01-05,10:05:00,4902.0,4902.4,4898.4,4899.4,431.0,633587100.0,75234.0
2022-01-05,10:06:00,4900.0,4900.2,4890.8,4890.8,1407.0,2066555580.0,74751.0
2022-01-05,10:07:00,4891.0,4897.6,4890.2,4892.4,679.0,996715740.0,74605.0
2022-01-05,10:08:00,4892.2,4892.2,4886.0,4886.0,600.0,880130280.0,74487.0
2022-01-05,10:09:00,4886.0,4888.8,4885.2,4888.6,380.0,557156940.0,74403.0
2022-01-05,10:10:00,4888.6,4894.6,4888.2,4892.0,527.0,773259180.0,74358.0
2022-01-05,10:11:00,4892.8,4896.6,4891.0,4896.2,399.0,585874260.0,74269.0
2022-01-05,10:12:00,4896.2,4901.6,4894.6,4898.6,426.0,626066400.0,74215.0
2022-01-05,10:13:00,4898.6,4900.8,4896.2,4898.2,235.0,345315840.0,74163.0
2022-01-05,10:14:00,4898.2,4900.2,4897.2,4898.4,143.0,210168900.0,74134.0
2022-01-05,10:15:00,4898.4,4899.8,4896.4,4898.0,148.0,217474020.0,74082.0
2022-01-05,10:16:00,4898.0,4902.0,4898.0,4900.2,235.0,345472860.0,74014.0
2022-01-05,10:17:00,4900.8,4904.6,4900.0,4900.2,269.0,395633160.0,73907.0
2022-01-05,10:18:00,4900.0,4900.8,4895.2,4895.8,156.0,229226700.0,73860.0
2022-01-05,10:19:00,4895.8,4896.4,4892.8,4895.4,213.0,312760260.0,73816.0
2022-01-05,10:20:00,4895.4,4897.8,4892.8,4896.2,174.0,255519840.0,73787.0
